,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,event_date,max_1_day_prcp,max_3_day_prcp,max_7_day_prcp,max_14_day_prcp,avg_30_day_prcp,avg_60_day_prcp,avg_90_day_prcp,avg_365_day_prcp,max_1_day_prcp_mean_flux,max_3_day_prcp_mean_flux,max_7_day_prcp_mean_flux,max_14_day_prcp_mean_flux,avg_30_day_prcp_mean_flux,avg_60_day_prcp_mean_flux,avg_90_day_prcp_mean_flux,avg_365_day_prcp_mean_flux,Runoff_CN_Best,max_1_day_prcp_mean_flux_nc,max_3_day_prcp_mean_flux_nc,max_7_day_prcp_mean_flux_nc,max_14_day_prcp_mean_flux_nc,avg_30_day_prcp_mean_flux_nc,avg_60_day_prcp_mean_flux_nc,avg_90_day_prcp_mean_flux_nc,avg_365_day_prcp_mean_flux_nc
949,949,949,416,416,416,15.0,65.96694946289062,1.3,23.0,2.0,2.0,7.9,9.0,4.8,,,0.0,10.0,18.933333333333334,0.3412698412698412,0.18,29.1,2.0,-110.280496,45.837709,1.0,14.6,,,2021-02-04,3.4,3.4,4.8,4.8,0.664516129032258,0.3981481481481481,0.3434210526315789,0.3426877470355731,6.5202235e-05,0.00015281966,0.0001765818,0.0001765818,3.3434847864555195e-05,2.2140195142128505e-05,2.8427110009943132e-05,2.532587132009212e-05,,0.0,0.0,0.0,0.0,4.2906590351776686e-06,3.0432784114964306e-06,2.7767978281190153e-06,1.2343068192421924e-05
950,950,950,108,108,108,4.0,9.498199462890623,1.33,,2.0,2.0,7.2,3.0,2.3,,,0.0,15.0,8.0,0.1793650793650793,0.18,30.9,4.0,-109.817068,48.474237,1.0,12.9,,,2021-02-11,0.3,0.3,2.3,4.8,0.3225806451612903,0.1852459016393442,0.1439560439560439,0.6439890710382513,4.9029746e-05,4.9029746e-05,4.9029746e-05,0.00022876647,3.139782347716391e-05,2.2455673388321884e-05,2.8381655283737928e-05,2.4685779862920757e-05,,0.0,0.0,0.0,0.0,9.765864206201513e-07,5.511482413567137e-06,4.392255505081266e-06,8.032785444811452e-06
951,951,951,227,227,227,40.0,11.088427543640137,1.2,152.0,5.0,0.3,8.3,92.0,4.1,0.0,3.0,110.0,152.0,9.2,0.2015873015873015,0.1,15.9,0.0,-106.344607,32.737826,1.0,9.599999,,0.0,2021-02-15,4.1,4.1,4.1,4.1,0.4096774193548386,0.2822222222222222,0.2822222222222222,0.2822222222222221,1.7131115e-09,3.735723e-09,5.2751503e-08,2.4644758e-05,2.9009963782300474e-06,2.2258741410041694e-06,7.664741133339703e-06,6.675765689578839e-06,0.0,0.0,0.0,2.000785116251791e-06,1.0003925581258954e-06,1.9705169052031124e-06,5.691664682672126e-06,7.766557246213779e-06,6.528644007630646e-06
952,952,952,265,265,265,1.0,9.9527587890625,1.45,75.0,2.0,1.75,5.0,9.0,27.4,4.0,1.0,0.0,13.0,44.1,2.3095238095238093,0.17,26.4,5.0,-92.582608,33.334829,1.0,15.5,,0.0,2021-02-18,27.4,27.4,27.4,27.4,3.3161290322580648,2.5517241379310347,2.00375,1.7945578231292525,2.9742014e-06,2.9742014e-06,2.9742014e-06,2.9742014e-06,2.970746436403715e-06,2.275135329909972e-06,5.872505425941199e-06,6.683930678264005e-06,0.2382331786974127,0.0001318443100899458,7.738196291029453e-05,7.618135714437813e-05,4.700264616985805e-05,4.5426535507431254e-05,4.926304973196238e-05,4.535136395134032e-05,5.448791853268631e-05
953,953,953,382,382,382,14.0,39.399051666259766,1.38,46.0,2.0,2.5,6.5,3.0,0.9,3.0,3.0,0.0,13.0,7.8,1.3825396825396827,0.14,30.9,4.0,-93.256409,40.918401,1.0,14.1,124.0,0.0,2021-02-20,0.0,0.4,0.9,4.0,1.974193548387097,1.742,1.742,1.7420000000000004,3.4174736e-05,4.4477896e-05,4.4477896e-05,4.4477896e-05,6.376247256412171e-06,4.641567556973314e-06,6.134342584118713e-06,9.922712706611492e-06,0.0,0.0,0.0,4.487298792810179e-05,2.2436493964050896e-05,1.6361089365091175e-05,1.0656834092515055e-05,9.788286661205348e-06,3.556886440492235e-05
954,954,954,367,367,367,30.0,42.06933975219727,1.33,15.0,2.0,1.5,7.3,9.0,2.2,3.0,1.0,0.0,10.0,9.35,0.5936507936507938,0.22,29.1,2.0,-100.002054,40.766859,1.0,9.5,,0.0,2021-02-21,1.0,1.0,2.2,4.6,1.1709677419354838,0.7333333333333334,0.7333333333333334,0.7333333333333333,8.491898e-06,4.4477896e-05,4.4477896e-05,4.4477896e-05,6.658669462922262e-06,4.782395080837887e-06,5.714949566026917e-06,9.931255590345243e-06,0.0,0.0,0.0,1.1237113540119026e-05,5.618556770059513e-06,6.430986104533076e-06,1.3567743735620752e-05,1.1342945072101429e-05,1.949746183527168e-05
955,955,955,270,270,270,2.0,1.3139619827270508,1.33,46.0,2.0,2.5,4.6,9.0,17.6,0.0,0.0,0.0,13.0,76.25,4.990476190476191,0.14,30.6,6.0,-81.569556,32.994721,1.0,14.3,,0.0,2021-03-04,17.6,17.6,17.6,49.7,5.648387096774194,4.431147540983606,5.070967741935484,5.070967741935483,2.8978508e-05,4.637455e-05,4.637455e-05,7.0867354e-05,5.988332759443438e-06,4.667106622946449e-06,7.381524937954964e-06,7.0789737947052345e-06,0.0,0.0,1.2021900147374254e-05,1.7358050172333606e-05,2.168083483411465e-05,2.698524076549802e-05,4.902598084299825e-05,4.124946644878946e-05,3.776029188884422e-05
956,956,956,122,122,122,3.0,1.295524835586548,1.38,91.0,2.0,1.5,7.2,9.0,0.0,3.0,,0.0,8.0,11.15,0.353968253968254,0.22,30.6,4.0,-102.28184,37.386976,1.0,14.4,,0.0,2021-03-04,0.0,0.0,0.0,0.6,0.3096774193548387,0.3655737704918033,0.435632183908046,0.6701949860724233,2.7456059e-05,6.0194212e-05,7.136347e-05,7.136347e-05,1.2505706763477065e-05,7.945948709675577e-06,1.163771503343014e-05,9.06513014342636e-06,0.0,0.0,0.0,0.0,0.0,1.1806577049355838e-06,1.5016812540125102e-06,3.5777575249085203e-06,1.2498700925789308e-05
957,957,957,505,505,505,2.0,6.979676246643066,1.6,92.0,4.0,0.15,5.0,0.917,0.3,2.0,1.0,89.0,107.0,40.8,2.0285714285714285,0.1,31.4,5.0,-88.621286,38.174211,1.0,13.5,38.0,0.0,2021-03-10,0.0,0.3,0.3,34.0,2.329032258064516,2.095081967213115,2.083132530120482,2.0216535433070866,3.9896050000000004e-27,7.52283e-15,3.4008328e-05,0.00010125815,1.619096838112455e-05,8.996385986392852e-06,8.56470342114335e-06,9.005161700770259e-06,0.0,1.565097591083031e-05,4.412993439473212e-05,2.4141323592630215e-05,2.3342192434938625e-05,2.2087753677624278e-05,2.423198748147115e-05,2.527593642298598e-05,3.7917638110229746e-05
958,958,958,171,171,171,1.0,16.104473114013672,1.5,30.0,4.0,1.5,8.2,2.7,2.3,2.0,0.0,56.0,102.0,22.73333333333333,0.5063492063492064,0.12,23.6,4.0,-97.250273,31.480357,1.0,7.700001,,0.0,2021-03-15,2.3,2.3,2.3,5.8,0.7322580645161291,0.5229508196721312,1.1417582417582417,2.1,6.908639e-11,1.0069618e-09,2.5491204e-06,3.801603e-05,3.43876763508888e-06,1.87440298304864e-06,1.9247870568506187e-06,2.799397861963371e-06,0.0,0.0,0.0,0.0,8.923959285311867e-06,1.256572431884706e-05,1.8385850125923753e-05,1.477259229432093e-05,2.6377007088740356e-05
959,959,959,479,479,479,6.0,52.92622375488281,1.38,53.0,1.0,0.25,5.0,9.17,23.3,2.0,1.0,18.0,114.0,95.8,5.37936507936508,0.17,28.7,2.0,-85.106048,37.010135,1.0,14.4,,0.0,2021-03-24,0.2,0.2,23.3,23.3,6.035483870967743,5.470491803278688,4.263414634146341,4.263414634146341,7.3501803e-16,6.6396675e-09,0.00029569928,0.00029569928,3.0594528652727604e-05,2.094355659210123e-05,1.4800676581216976e-05,1.246676856681006e-05,0.0,2.590431358839851e-05,8.051830809563398e-05,3.877083508996293e-05,2.4291342924698256e-05,7.43014898034744e-05,4.306278788135387e-05,4.9893311370396987e-05,5.3456278692465276e-05
960,960,960,157,157,157,1.0,7.160455703735352,1.35,30.0,4.0,1.5,8.0,9.0,20.1,0.0,1.0,97.0,127.0,8.4,3.3031746031746034,0.18,31.7,2.0,-100.478137,35.986964,1.0,,40.0,0.0,2021-03-26,0.0,4.5,20.1,97.2,5.8,3.377049180327869,2.554761904761905,2.554761904761905,5.226805e-09,5.226805e-09,0.00019611038,0.00027950507,3.730962271220051e-05,2.496240267646499e-05,1.6764113752287813e-05,1.5989631720003672e-05,0.0,0.0,0.0,2.966315696539823e-05,1.4831578482699115e-05,6.921402928128373e-06,3.760835397770279e-06,3.0492085443256656e-06,1.2986371984879952e-05
961,961,961,255,255,255,1.0,9.062347412109377,1.33,,2.0,5.0,7.9,28.23,2.9,,,0.0,25.0,7.6,0.4809523809523809,0.16,23.7,1.0,-97.007772,46.139271,1.0,9.700001,114.0,,2021-03-28,2.5,2.5,2.9,3.8,0.7193548387096774,0.4967213114754097,0.4813953488372093,0.4813953488372093,9.815463e-06,9.815463e-06,9.815463e-06,9.815463e-06,2.4679089619894512e-05,2.723836041695904e-05,2.1675816242350265e-05,2.261780173284933e-05,,0.0,0.0,0.0,8.37486641103169e-06,6.192050477693556e-06,6.714524261042243e-06,7.986716809682548e-06,1.7736425434122793e-05
962,962,962,436,436,436,1.0,3.8772904872894287,1.46,45.0,3.0,0.75,5.6,9.0,20.1,2.0,0.0,20.0,38.0,76.45,5.180952380952381,0.2,25.6,6.0,-90.913788,35.813648,1.0,15.4,30.0,0.0,2021-03-31,14.0,14.0,20.1,84.4,5.406451612903226,5.370491803278689,4.412222222222223,3.084982935153584,7.133764399999999e-18,3.2001502e-08,6.3216567e-06,0.00027950507,3.672158345580101e-05,2.269842116220389e-05,1.682847687334288e-05,1.6005767975002527e-05,0.0,0.0,0.0,0.0,4.21356744482182e-05,2.8215017664479092e-05,4.400416219141334e-05,3.590734559111297e-05,4.304856702219695e-05
963,963,963,528,528,528,45.0,29.930524826049805,1.58,100.0,1.0,0.25,6.5,92.0,9.0,2.0,,102.0,457.0,30.366666666666664,1.1333333333333333,0.05,7.8,0.0,-83.599647,44.475708,1.0,9.500001,198.0,0.0,2021-04-04,0.0,0.3,9.0,9.0,1.2129032258064514,1.1704918032786884,1.0615384615384615,1.8670212765957448,3.633595e-14,2.5263958e-05,2.5263958e-05,2.5263958e-05,1.0167015716433523e-05,1.4769194422115106e-05,1.6284027879009955e-05,2.2722320863977075e-05,0.0,0.0,0.0,3.573398998923949e-06,9.857217264652718e-06,4.600034571922151e-06,8.625109330751002e-06,1.0312924132449552e-05,2.3825314201531e-05
964,964,964,23,23,23,2.0,3.2384603023529053,1.62,61.0,5.0,0.25,7.6,91.74,35.6,5.0,1.0,122.0,203.0,92.66666666666669,2.323809523809524,0.1,17.4,1.0,-81.012542,28.156245,1.0,4.4,76.0,0.0,2021-04-12,35.6,35.6,35.6,37.6,2.5935483870967744,2.4,1.78021978021978,3.954644808743169,2.3346288e-07,2.0176385e-06,8.324947e-05,8.324947e-05,9.600762496120296e-06,6.873774054838577e-06,4.795659606315894e-06,1.7731225625539082e-06,1.40157556,1.139897904067766e-05,7.240966169774765e-06,1.9685840015881695e-05,3.072586696362123e-05,5.550313289859332e-05,5.203945693210699e-05,3.79239245376084e-05,4.3022151658078656e-05
965,965,965,339,339,339,3.0,1.277393460273743,1.54,61.0,4.0,1.0,8.0,9.0,0.3,2.0,1.0,43.0,91.0,16.2,0.1857142857142857,0.16,27.3,2.0,-98.885668,28.54039,1.0,,,0.0,2021-04-19,0.0,0.3,0.3,0.3,0.1612903225806451,0.1721311475409836,0.4912087912087912,0.6270588235294118,9.351192e-17,1.8350376e-05,1.8350376e-05,8.324947e-05,5.559682449529646e-06,7.35300591259147e-06,5.1214583436376415e-06,1.85117346518382e-06,0.0,0.0,2.7467804102343507e-06,1.1771916206271271e-06,5.885958103135636e-07,4.096112206752878e-06,5.461331966216676e-06,4.8737292672740296e-06,1.5588171663694084e-05
966,966,966,578,578,578,3.0,56.06744766235352,1.55,,1.0,0.25,6.5,92.0,5.2,,,114.0,183.0,60.6,1.9174603174603173,0.03,5.9,0.0,-79.202867,42.196707,1.0,4.1,46.0,,2021-04-20,3.3,3.3,5.2,19.5,2.361290322580645,1.9491803278688529,2.124175824175824,1.4299319727891158,5.556321e-09,8.653034e-07,2.1968606e-05,2.1968606e-05,4.039592568005901e-06,1.203887313749874e-05,1.5932602764223702e-05,2.1201170966378413e-05,,0.0,0.0,0.0,3.6418368836166337e-06,2.3261232854565606e-05,1.9378483557375148e-05,2.1345347704482265e-05,3.704893242684193e-05
967,967,967,490,490,490,2.0,4.9597487449646,1.55,61.0,5.0,0.1,5.3,91.74,2.3,0.0,0.0,99.0,203.0,89.55000000000001,2.663492063492064,0.08,5.5,1.0,-81.353885,27.707692,1.0,5.0,203.0,0.0,2021-05-02,0.8,0.8,2.3,41.7,4.570967741935484,2.7081967213114755,2.5802197802197804,2.043801652892562,1.2797425e-12,7.6640606e-07,7.6640606e-07,7.6640606e-07,1.466811227146536e-06,1.0161475984205026e-05,6.911865966685582e-06,2.219126145064365e-06,0.0,0.0,0.0,0.0,6.610616196667252e-07,1.3561467312683817e-05,3.933451807824895e-05,3.389977791812271e-05,4.216500383336097e-05
968,968,968,136,136,136,5.0,4.864330291748047,1.3,55.0,2.0,1.2,5.6,28.0,16.8,,1.0,0.0,13.0,140.0,3.747619047619047,0.17,18.5,4.0,-93.849558,38.115179,1.0,9.2,,,2021-05-04,5.0,5.0,16.8,16.8,3.525806451612904,4.360655737704918,3.1439560439560443,2.9065040650406506,3.1019752e-06,4.0789564e-05,4.0789564e-05,4.0789564e-05,2.7614676127996063e-06,8.617656021669973e-06,1.0218781426374337e-05,9.226155270880554e-06,,7.960441507748328e-06,2.653480578374001e-06,1.1372059134373558e-06,7.461085624527186e-05,4.3191612348891795e-05,2.4179900719900616e-05,2.3357999452855438e-05,3.0415019864449278e-05
969,969,969,525,525,525,5.0,4.115177631378174,1.43,76.0,4.0,0.25,8.7,0.21,21.6,,,102.0,152.0,24.8,0.4523809523809524,0.07,36.8,6.0,-106.856755,48.806762,1.0,9.299999,,,2021-05-08,21.6,21.6,21.6,21.6,0.864516129032258,0.475,0.3422222222222222,0.5844262295081968,9.661852e-06,1.6182412e-05,1.7211658e-05,7.2969495e-05,1.3629662134917451e-05,1.2470347428461537e-05,1.489014357503038e-05,2.231105645478237e-05,,4.7608016757294536e-05,6.312496407190338e-05,3.602628203225322e-05,2.1002613721066155e-05,3.0021334168850444e-05,2.2900632757227868e-05,1.632377643545624e-05,1.0667634342098609e-05
970,970,970,224,224,224,2.0,5.870099067687988,1.4,,2.0,3.0,7.8,9.0,1.0,2.0,,0.0,20.0,41.85,0.8761904761904761,0.16,28.6,4.0,-97.918034,46.055958,1.0,15.2,86.0,0.0,2021-05-12,0.0,0.0,1.0,3.2,0.8,0.90327868852459,0.7472527472527473,0.6251908396946564,2.2860835e-05,2.2860835e-05,5.3478245e-05,0.00012016566,2.1553596525336616e-05,1.1813038327090908e-05,1.716847145871725e-05,2.022844819293823e-05,0.0,0.0,0.0,0.0,0.0,2.7895801395061426e-05,1.607887134014163e-05,1.4056394320505206e-05,1.7940647012437694e-05
971,971,971,441,441,441,8.0,16.117656707763672,1.45,,1.0,0.75,7.8,9.0,0.4,5.0,,13.0,41.0,23.450000000000003,0.626984126984127,0.18,24.3,6.0,-116.668879,40.840376,1.0,14.5,,0.0,2021-05-13,0.0,0.0,0.4,2.5,0.5064516129032258,0.6475409836065574,0.8274725274725276,0.8045454545454545,7.970092e-05,0.00010565362,0.00010565362,0.00010565362,1.199848975375062e-05,7.275157713593217e-06,9.857624718279112e-06,7.413960702251643e-06,0.0,0.0,0.0,0.0,1.1735043017324642e-06,1.5739662558189593e-05,9.59236149356002e-06,1.2848989172198344e-05,1.3345620573090855e-05
972,972,972,301,301,301,2.0,5.918355464935303,1.55,61.0,4.0,0.3,7.4,2.7,27.1,5.0,1.0,108.0,203.0,256.05,4.309677419354839,0.15,33.0,6.0,-96.725417,31.093958,1.0,,203.0,0.0,2021-05-15,0.1,15.8,27.1,50.0,6.283870967741935,4.380327868852459,3.687912087912088,3.461194029850746,5.5437896e-14,6.31934e-09,6.31934e-09,1.578042e-06,3.442087290750351e-06,8.032744517549872e-06,6.501410098280758e-06,3.7532511214521942e-06,0.00393701,0.0,5.967262495687464e-06,8.927953786042053e-06,8.416645869147032e-06,2.105207931890618e-05,1.5492998500121757e-05,1.825521030696109e-05,2.6151659767492674e-05
973,973,973,318,318,318,2.0,0.4855713546276092,1.65,,1.0,0.75,7.9,28.0,0.0,,,0.0,30.0,0.0999999999999999,0.0,0.09,11.4,4.0,-115.620224,33.111684,1.0,12.3,,,2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.001098901098901,0.0571428571428571,4.275495e-09,1.6221582e-06,1.6221582e-06,1.6221582e-06,1.980561592063168e-06,4.060359970026184e-06,8.300086847157218e-06,8.018224434636068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876874181216408e-08,2.268401431138045e-06
974,974,974,338,338,338,4.0,3.08529019355774,1.6,91.0,2.0,2.5,6.6,1.0,6.0,3.0,0.0,0.0,24.0,84.89999999999999,1.307936507936508,0.21,28.0,5.0,-85.923382,42.396843,1.0,9.400001,157.0,0.0,2021-06-04,0.0,0.0,6.0,8.4,0.8806451612903224,1.3508196721311476,1.3373626373626375,1.401948051948052,6.1556734e-06,6.1556734e-06,6.1556734e-06,0.00013623537,5.45914372196421e-05,3.972385820816271e-05,2.9649136195075695e-05,2.3373471776722e-05,0.0,0.0,0.00020406658586580306,8.745711238589138e-05,6.170620326884091e-05,3.640321301645599e-05,2.6134033760172315e-05,2.440173557261005e-05,3.0278568374342285e-05
975,975,975,334,334,334,5.0,37.21240615844727,1.48,61.0,1.0,1.75,5.3,9.17,31.3,3.0,1.0,0.0,30.0,222.63333333333333,8.898412698412695,0.2,20.4,5.0,-93.189605,31.930291,1.0,9.4,23.0,0.0,2021-06-04,13.3,31.3,31.3,31.3,9.161290322580646,9.190163934426227,6.907692307692308,5.855844155844156,2.4083646e-10,2.2641837e-09,1.3073877e-05,1.3073877e-05,1.97614303942828e-06,6.05908553552581e-06,6.663524345640326e-06,4.851258836424677e-06,0.0,0.0,0.0,1.0949975148832891e-05,5.896614766243147e-06,2.0140938431723043e-05,3.163194196531549e-05,2.6068195438710973e-05,4.0612379962112755e-05
976,976,976,451,451,451,8.0,9.158251762390137,1.6,43.0,2.0,1.25,5.3,46.0,16.0,,1.0,0.0,18.0,73.13333333333334,1.825396825396825,0.09,17.4,4.0,-82.057391,32.331424,1.0,9.7,165.0,,2021-06-07,16.0,16.0,16.0,16.0,1.7612903225806449,1.8852459016393444,1.5890109890109894,3.196178343949045,7.306311e-08,2.9745208e-05,2.9745208e-05,2.9745208e-05,2.599389290480758e-06,6.2179983615351375e-06,7.172354344220366e-06,4.696071755461162e-06,,0.0,0.0,4.933755008096341e-06,3.4974489153682953e-06,1.1939186151721515e-05,1.4149195521895308e-05,1.4011142411618493e-05,3.101905167568475e-05
977,977,977,96,96,96,2.0,3.499440193176269,1.3,76.0,2.0,5.5,6.0,9.17,2.9,0.0,0.0,0.0,53.0,128.23333333333335,3.7142857142857135,0.19,34.3,3.0,-88.774146,39.696541,1.0,11.9,15.0,0.0,2021-06-10,0.4,2.9,2.9,24.7,3.680645161290324,3.632786885245902,3.7879120879120873,2.1832844574780057,5.421895e-12,5.064819e-06,5.064819e-06,1.877933e-05,1.5583007552777417e-05,1.0411727089376654e-05,1.0213118002866397e-05,1.0543280041019898e-05,0.0,0.0,2.58778381976299e-05,1.1090502084698528e-05,0.00018896468100138009,0.0001131936878664419,7.11784596205689e-05,6.90445231157355e-05,3.8627313188044354e-05
978,978,978,452,452,452,3.0,14.52863311767578,1.41,84.0,4.0,0.75,5.9,9.0,4.3,4.0,1.0,25.0,42.0,112.53333333333336,3.2841269841269844,0.16,25.5,4.0,-96.219643,36.862935,1.0,,,0.0,2021-06-13,0.0,0.0,4.3,11.9,4.941935483870967,3.391803278688525,3.063736263736264,2.1742857142857144,2.2386253e-06,2.2386253e-06,7.552707e-05,7.552707e-05,9.021340702020098e-06,1.305237219639821e-05,1.6163150576176122e-05,1.2101443644496612e-05,0.0,1.5162633644649759e-05,8.831003469822463e-06,1.1387412087060511e-05,2.527060678403359e-05,4.758975046570413e-05,4.974955663783476e-05,3.596303577069193e-05,2.89064300886821e-05
979,979,979,379,379,379,6.0,10.961799621582031,1.5,49.0,2.0,2.0,6.5,9.17,11.1,3.0,1.0,0.0,25.0,101.26666666666668,3.67936507936508,0.22,29.6,4.0,-84.011778,40.150114,1.0,15.0,200.0,0.0,2021-06-19,11.1,11.1,11.1,11.1,3.06774193548387,3.8,3.264835164835165,2.61775956284153,1.246881e-05,5.639938e-05,0.0001030846,0.0001030846,8.817957677820232e-06,1.4586686120310333e-05,1.0485833627171814e-05,8.524923941877205e-06,0.0,0.0,0.0,1.162821149591764e-06,3.979747816629242e-06,7.760158769087866e-05,5.822769890073687e-05,5.860539749846794e-05,3.610063504311256e-05
980,980,980,329,329,329,60.0,48.247371673583984,1.4,15.0,2.0,2.0,7.3,3.0,9.7,,,0.0,15.0,47.03333333333333,1.8936507936507936,0.12,24.9,4.0,-109.2256,47.024066,1.0,8.299999,,,2021-06-20,9.7,9.7,9.7,9.7,1.493548387096774,1.8639344262295088,1.6505494505494505,0.7909638554216868,1.133264e-06,1.4017971e-06,0.000112487534,0.000112487534,3.135967563139275e-05,2.4976476197480224e-05,1.7770975318853743e-05,1.7921809558174573e-05,,1.2745666936098132e-05,4.248555796948494e-06,3.4592259908095e-05,2.8431053578970022e-05,2.924752698163502e-05,3.767272937693633e-05,3.2667907362338156e-05,1.5104326848813798e-05
981,981,981,60,60,60,3.0,3.9042482376098633,1.45,61.0,2.0,1.35,8.2,28.23,0.7,2.0,1.0,0.0,10.0,61.2,1.5904761904761906,0.13,21.2,2.0,-103.406912,32.526016,1.0,,,0.0,2021-06-25,0.7,0.7,0.7,0.7,1.1870967741935483,1.642622950819672,1.1703296703296704,0.7205714285714285,2.0003210000000003e-17,2.6500987e-07,5.3622205e-07,2.5789846e-05,9.736072570376564e-06,5.858245458512101e-06,5.9546609918470494e-06,8.16033389128279e-06,0.0,9.506330388830975e-05,3.168776675011031e-05,6.407823093468323e-05,7.494927558582276e-05,7.635817746631801e-05,6.127147935330868e-05,4.104800973436795e-05,1.7051301256287843e-05
982,982,982,222,222,222,2.0,6.494999408721924,1.4,31.0,2.0,3.0,5.9,9.17,3.5,0.0,0.0,0.0,25.0,108.83333333333331,4.206349206349207,0.21,30.1,5.0,-82.863359,40.726677,1.0,13.9,61.0,0.0,2021-06-27,0.0,0.4,3.5,10.6,4.490322580645162,4.344262295081967,3.421978021978022,2.487158469945355,5.4344233e-12,1.48834015e-05,1.48834015e-05,0.0001030846,6.646941073995549e-06,1.4908740922692232e-05,1.0207279046881013e-05,8.111798706522677e-06,0.0,0.00018921973241958767,7.477509643649682e-05,5.185315603739582e-05,2.7962509193457663e-05,8.617625280749053e-05,5.857243377249688e-05,4.6672481403220445e-05,3.3075601095333695e-05
983,983,983,480,480,480,15.0,0.7322460412979126,1.4,37.0,5.0,0.2,9.5,0.005,0.3,1.0,0.0,10.0,80.0,12.1,0.5238095238095238,0.19,28.8,6.0,-118.505164,39.770446,1.0,13.5,,0.0,2021-07-04,0.0,0.3,0.3,0.3,0.2193548387096774,0.5409836065573771,0.6175824175824176,0.5475409836065573,1.6965563e-14,4.4331722e-10,1.2862687e-07,1.8848374e-06,2.952352133434033e-06,9.96932794805616e-06,7.866440682846587e-06,1.0425028449390084e-05,0.0,0.0,0.0,0.0,4.266599717084318e-06,3.969515091739595e-06,3.53211930814723e-06,4.3270997593936045e-06,5.3861140258959495e-06
984,984,984,246,246,246,1.0,0.9076703190803528,1.51,30.0,2.0,1.1,5.1,9.0,12.0,2.0,1.0,0.0,15.0,225.1,5.569841269841271,0.18,15.5,4.0,-96.267507,29.631994,1.0,9.5,203.0,0.0,2021-07-05,12.0,12.0,12.0,13.3,3.583870967741936,5.729508196721311,6.010989010989011,4.167567567567567,1.6023944e-25,3.8357473e-17,3.8357473e-17,1.4666325e-13,2.614249979160377e-06,2.7521050469658803e-06,4.471730335353641e-06,2.017060751313693e-06,0.0,0.0,0.0,0.0,4.891701610176824e-05,4.43741591880098e-05,8.481926488457248e-05,6.63699465803802e-05,3.4837183193303645e-05
985,985,985,340,340,340,1.0,15.970857620239258,1.35,61.0,2.0,3.0,7.5,9.0,0.8,0.0,,20.0,25.0,34.666666666666664,1.4317460317460318,0.15,30.1,5.0,-98.938967,48.472988,1.0,14.0,152.0,0.0,2021-07-16,0.0,0.1,0.8,5.4,1.035483870967742,1.478688524590164,1.0846153846153843,0.7295918367346939,2.2497266e-05,3.0670737e-05,3.0670737e-05,8.013182e-05,1.1571491086215246e-05,2.550066346884705e-05,2.2782283849664964e-05,1.924078242154792e-05,0.0,0.0,4.932429510517977e-05,3.2786654628580436e-05,3.084957643295638e-05,2.087626671709586e-05,1.4898612789693289e-05,1.739369508868549e-05,1.375921146973269e-05
986,986,986,210,210,210,2.0,5.937371730804443,1.45,18.0,1.0,0.1,5.0,2.82,18.8,5.0,,97.0,183.0,213.5,7.668253968253968,0.16,21.4,5.0,-89.623926,30.690749,1.0,9.0,15.0,0.0,2021-07-26,4.3,8.0,18.8,18.8,7.535483870967742,7.91967213114754,7.038461538461538,5.792233009708738,0.0,3.5585245e-20,1.2285212e-17,8.17219e-07,2.7754843756611084e-08,2.5544823074596934e-06,1.7306266499872436e-06,3.253659542679088e-06,0.16929143,9.569151006871834e-05,5.8203237131237984e-05,4.066430119564757e-05,5.6578701332909986e-05,6.619432679144666e-05,4.377764344098978e-05,3.8306567148538306e-05,4.508293204708025e-05
987,987,987,293,293,293,2.0,7.082834720611572,1.05,6.0,2.0,7.5,5.3,9.17,8.9,,0.0,4.0,14.0,88.66666666666667,3.500000000000001,0.27,28.2,5.0,-68.612942,44.858217,1.0,14.8,46.0,,2021-07-27,8.9,8.9,8.9,16.3,5.816129032258066,3.614754098360657,3.167032967032967,2.665573770491803,1.2937403e-09,8.731123e-08,6.3750385e-06,2.5371719e-05,6.605031103390502e-06,7.167251624196069e-06,1.810820322134532e-05,1.7905229469761252e-05,,8.475466893287376e-05,2.8251555704628117e-05,2.8242971893632784e-05,1.558622534503229e-05,3.6473775253398344e-05,4.035414895042777e-05,4.2764953832374886e-05,2.918737482104916e-05
